lemma	part_of_speech	translations
мусолить	verb	wet with saliva|soil|beslobber|procrastinate
мусор	noun	cop|garbage|refuse|rubbish|debris|sweepings
мусорить	verb	litter
мусоровоз	noun	garbage truck|dustcart|trash truck|refuse lorry
мусоросжигатель	noun	incinerator
мусс	noun	mousse
муссон	noun	monsoon
муссонный	adjective	monsoonal
муст	noun	must
мустанг	noun	mustang
мусульманин	noun	Muslim|Moslem|Mussulman
мусульманка	noun	Muslim woman
мусульманский	adjective	Muslim|Moslem|Mussulmanic
мутаген	noun	mutagen
мутагенез	noun	mutagenesis
мутагенный	adjective	mutagenic
мутант	noun	mutant
мутирование	noun	mutation
мутировать	verb	mutate
мутить	verb	make sick|nauseate|make turbid|stir up|fog|dim
муторно	adverb	boringly
муторный	adjective	disagreeable|dreary|sombre
мутуализм	noun	mutualism
мутуалистический	adjective	mutualistic
мутузить	verb	thrash
муфтий	noun	mufti
муха	noun	fly|housefly
мухафаза	noun	governatorate
мухлевать	verb	cheat
мухобойка	noun	flyswatter|fly swatter
мухоловка	noun	Venus flytrap
мухомор	noun	fly agaric|death cap
мухоподобный	adjective	flylike
мухояр	noun	mukhoyar
мухтасибат	noun	muhtasibat
мучение	noun	torment|torture|heartbreak
мученик	noun	martyr
мученичество	noun	martyrdom|martyrship
мучительный	adjective	agonizing|poignant
мучить	verb	torture|torment|crucify|rack
мучнистый	adjective	floury
мушка	noun	midge|beauty spot|foresight|front sight|sight
мушкет	noun	musket
мушкетёр	noun	musketeer
мушмула	noun	loquat
муштабель	noun	maulstick
муштра	noun	drill|drilling
муэдзин	noun	muezzin
мчать	verb	rush|whirl along
мчаться	verb	rush|rush along|speed along|tear along
мщение	noun	revenge|vengeance
мы		we|us
мылить	verb	soap|lather
мыло	noun	soap|soap opera
мыловарение	noun	soap boiling|soap manufacture
мылонафт	noun	naphthenate soap
мыльнянка	noun	soapwort
мымра	noun	frump
мыс	noun	cape|promontory
мыслимый	adjective	conceivable|thinkable
мыслитель	noun	thinker
мыслить	verb	think
мысль	noun	thought|idea
мыт	noun	strangles
мыто	noun	customs duty
мыть	verb	wash|mop|scrub
мыться	verb	wash|wash oneself
мытьё	noun	wash|washing
мышелов	noun	buzzard|mouser
мышеловка	noun	mouser|Yorkie|mousetrap
мышечный	adjective	muscular
мышка	noun	mouse
мышление	noun	thinking|ideation|mind|mindset
мышовка	noun	birch mouse
мышонок	noun	baby mouse
мышца	noun	muscle
мышь	noun	mouse
мышьяк	noun	<i>разг. тж.</i> ratsbane|<i>хим.</i> <u>a</u>rsenic|arsenic
мышьякосодержащий	adjective	arsenic-bearing|arsenic-containing
мышьяксодержащий	adjective	arsenic-bearing|arsenic-containing
мыщелок	noun	condylus
мьютекс	noun	mutex
мэйнфрейм	noun	mainframe
мэр	noun	mayor|provost
мэтр	noun	master
мэтч	noun	match
мю	noun	mu
мю-мезоатом	noun	mu-mesoatom
мю-мезон	noun	mu-meson
мю-металл	noun	mumetal
мюзет	noun	musette
мюон	noun	muon
мюрид	noun	murid
мюскадель	noun	Muscadelle
мягкий	adjective	soft|tender|gentle|mild
мягко	adverb	mildly|softly
мягкосердый	adjective	soft-hearted
мягкошёрстый	adjective	soft-haired
мягчайший	adjective	softest
мякина	noun	chaff
мясник	noun	butcher
мясо	noun	flesh|meat
мясо-шкурковый	adjective	meat and fur
мясокостный	adjective	meat-bone
мясорубка	noun	meat chopper|амер. тж. grinder|техн. тж. masticator|butchery|carnage|massacre
мята	noun	mint
мятеж	noun	mutiny|revolt
мятежник	noun	rebel
мятель	noun	snowstorm
мятный	adjective	mint-flavoured
мятущийся		restless
мятый	adjective	crumpled|crushed|jammed|rumpled|wrinkles
мять	verb	crease|crumple|jam|knead|press
мяу		meow|miaow|mew
мяукать	verb	meow|mew
мяукнувший		meow|miaow
мяч	noun	ball
мёд	noun	mead
мёрзлый	adjective	frozen
мёртвый	adjective	dead
на		here|at|to|on|onto
набалдашник	noun	knob
набат	noun	alarm bell|tocsin
набег	noun	incursion|raid|foray|inroad
набедокурить	verb	do a lot of mischief
набекрень	adverb	acock|aslant|tilted
набелить	verb	whiten
набело	adverb	clean|fair
набережная	noun	quay|embankment
набздеть	verb	fart
набирать	verb	assemble|collect|gather|compose|pick|set up
набла	noun	nabla
наблюдатель	noun	observer|beholder|invigilator|supervisor
наблюдательность	noun	outsight|power of observation
наблюдать	verb	observe|watch|treat|monitor|survey|oversee
наблюдение	noun	observation|supervision|surveillance|finding
набоб	noun	nabob
набожно	adverb	piously
набожность	noun	devotion|piety
набожный	adjective	pious|devout
набойщик	noun	calico-printer|printer
набор	noun	admission|typesetting|composed type|set
наборщик	noun	gatherer|compositor|typesetter
набраться	verb	accumulate|gain|gather
набросок	noun	sketch|draft|outline
набрякнуть	verb	swell
набрякший		puffy
наваб	noun	nabob
наваждение	noun	delusion|evil suggestion|obsession
наваливать	verb	pile|heap up
навалить	verb	load
навалом	adverb	in bulk
навальщик	noun	mucker
навар	noun	broth|fat|gain
наваррец	noun	Navarran|Navarrese
наваррский	adjective	Navarran|Navarrese
навахо	noun	Diné|Navajo
наваять	verb	sculpt|sculpture
наведываться	verb	call|visit
наверно	adverb	certainly|for sure|most likely|probably
наверное	adverb	probably|most likely|certainly|certes|for a certainty|for sure
наверняка	adverb	certainly|for sure|surely
наверху	adverb	above|at the top|upstairs|atop|on top of
навес	noun	awning|lean-to|shed
навеселе	adverb	drunk|high|tipsy|under the weather
навестить	verb	visit|call|come to see
навет	noun	calumny|slander
наветренный	adjective	windward|exposed to the wind
навечно	adverb	for eternity|forever|in perpetuity
навещать	verb	call|come to see|look up|visit
навзничь	adverb	on one's back
навигатор	noun	navigator
навигация	noun	navigation
навинтить	verb	screw
навлекать	verb	bring|draw
навлечь	verb	bring|draw
наводить	verb	aim|build
наводнение	noun	flood|flooding
наводниться	verb	be flooded|inundate|overflow
навоеваться	verb	to have had enough of fighting|to have had enough of war
навоз	noun	dung|manure
навозопогрузчик	noun	manure loader
навозохранилище	noun	manure storage
наволочка	noun	pillowcase|pillowslip|slip
наворовать	verb	steal|pocket
наворот	noun	frills
навороченный	adjective	full-featured|pimped-out
наврать	verb	lie
навряд	adverb	hardly
навряд ли		hardly|unlikely
навсегда	adverb	evermore|forever|forevermore
навскидку	adverb	toss one's gun up and shoot|at a rough guess|at a wild guess|off the cuff|off the top of one's head
навстречу	adverb	approaching|coming|in the opposite direction|towards|to meet
навык	noun	skill|acquired habit|habit|practice
навылет	adverb	right through|through
навязчивый	adjective	importunate|obtrusive
навязывание	noun	imposition
навязывать	verb	fasten|tie|impose|press
нагайка	noun	whip
