lemma	part_of_speech	translations
hail	noun	冰雹|雹
hail from	verb	來
hailstone	noun	冰雹
hair	noun	毛|头发|发
hair clip	noun	回形針
hair conditioner	noun	润发精华素
hair iron	noun	直发器
hair of the dog	noun	回魂酒
hair roller	noun	捲髮卡子
hair salon	noun	理发店
hair spray	noun	漆
hair tie	noun	橡皮筋
haircut	noun	理发
hairdresser	noun	理发师
hairdryer	noun	吹风机
hairless	adjective	禿
hairpiece	noun	假发
hairstyle	noun	发型 髮型
hairy	adjective	困
hairy-eared dwarf lemur	noun	毛耳鼠狐猴
hake	noun	歐洲無鬚鱈
halal	adjective	清真
halberd	noun	斧槍
halberdier	noun	戍
halcyon	adjective	快乐
half	noun	半
half a dozen		半打
half a loaf is better than none		有胜于无
half dozen	noun	半打
half title	noun	半扉页
half-back	noun	凸透鏡
half-century	noun	半世纪
half-moon	noun	半月
half-plane	noun	半平面
half-year	noun	半年
halfhearted	adjective	软弱
halfwidth	adjective	半形
halibut	noun	大比目鱼
hall	noun	樓道|客厅
hallelujah	noun	哈利路亚
hallmark	noun	考
hallow	noun	圣|花
hallucination	noun	幻想
halo	noun	晕
halogen	noun	卤属
halt	noun	停止|躊躇|停住
halter	noun	笼头
haltere	noun	哑铃
halyard	noun	升降索
ham	noun	火腿
ham-fisted	adjective	拙劣
hamlet	noun	村
hammer	noun	锤子
hammer and sickle	noun	锤子与镰刀
hammer throw	noun	擲鏈球
hammock	noun	吊床
hamper	verb	关
hamster	noun	倉鼠
hand	noun	手
hand down	verb	交出
hand fan	noun	团扇 團扇
hand grenade	noun	手榴弹
hand in	verb	交
hand job	noun	吸管
hand off	verb	交
hand out	verb	分
hand over	verb	呈递|交给
hand towel	noun	洗手巾
hand truck	noun	老虎车
hand-held	adjective	手机
handbag	noun	皮包
handball	noun	手球
handbell	noun	门铃
handbook	noun	课本
handcuff	noun	手銬
handcuffs	noun	手銬
handgun	noun	手槍
handicapped	adjective	残疾人
handicraft	noun	手工艺
handkerchief	noun	手帕
handle	noun	把手|具|梨果|接触|办理
handling	noun	操縱
handout	noun	捐赠
handrail	noun	扶手
hands off	adjective	自由放任
hands up		举起手来
hands-on	adjective	主動
handsome	adjective	好看
handsomeness	noun	美
handstand	noun	松屬
handwriting	noun	文字|字
handwritten	adjective	手抄本
handy	adjective	实用|容易获得的
hang	verb	闲荡|停
hang around	verb	闲荡
hang out	verb	闲荡
hang up	verb	放下
hangar	noun	机库
hangdog	adjective	不好意思
hanger	noun	衣架
hanger-on	noun	卫
hanging	noun	绞刑 絞刑
hangover	noun	宿醉
hangul	noun	谚文
hanja	noun	汉字
hanker	verb	要
hanky-panky	noun	魔法
haphazard	adjective	偶然性
haphazardly	adverb	偶然
happen	verb	发生
happen upon	verb	掉
happenstance	noun	机会
happily	adverb	快乐|僥倖|乐意
happiness	noun	幸福
happy	adjective	快乐
happy easter		圣诞节快乐
happy new year		新年快乐
happy birthday		%E7%94%9F%E6%97%A5%E6%84%89%E5%BF%AB%21
happy ending	noun	大团圆
happy holidays		圣诞节快乐
happy hour	noun	歡樂時光|歡樂時間
haptic	adjective	触觉
hara-kiri	noun	切腹
haram	adjective	哈拉姆
harass	verb	打擾
harassment	noun	烦扰
harbinger	noun	前兆
harbor	noun	棲身之地|口
harbormaster	noun	港务长
harbour porpoise	noun	鼠海豚
hard	adjective	厉害|硬|努力|难|坚硬
hard candy	noun	糖果
hard cider	noun	苹果酒
hard copy	noun	打印
hard disk	noun	硬盘
hard drive	noun	硬盘
hard hat	noun	头盔
hard shoulder	noun	路肩
hard water	noun	硬水
hard work	noun	努力
hard-and-fast	adjective	严格
hard-boiled	adjective	硬
hardcore	adjective	极端|淫秽
hardly	adverb	不大可能|坚硬
hardship	noun	困難
hardware	noun	计算机硬件|硬件|五金店
hardware store	noun	五金店
hardwood	noun	木头
hardworking	adjective	努力
hare	noun	野兔
harem	noun	後宮
harlot	noun	妓女
harlotry	noun	卖淫
harm	noun	惡|邪惡
harmful	adjective	危险
harmonica	noun	口琴
harmonize	verb	使调和
harmony	noun	和声
harness saddle	noun	鞍
harp	noun	竖琴|豎琴
harpoon	noun	魚叉|鱼叉
harpsichord	noun	大鍵琴
harpy	noun	哈耳庇厄
harpy eagle	noun	哈耳庇厄
harridan	noun	母老虎
harrier	noun	鹞
harsh	adjective	坚硬|严格
harshly	adverb	粗糙
hart	noun	鹿
harvest	noun	果|收穫|水果|收获|汤匙
harvest moon	noun	满月
harvest time	noun	收获
harvestman	noun	木匠
hash	noun	井号|设计
hashish	noun	哈希什
hasp	noun	门扣
hassium	noun	𨭆
hassle	noun	悲伤|争吵|惹起
hassock	noun	草皮|垫子
hasten	verb	奔
hastening	noun	加速度
hastily	adverb	急
hasty	adjective	不注意
hat	noun	帽子
hatbrim	noun	帽邊
hatch	verb	出生|孵化
hatchet	noun	斧
hate	verb	恨
hatred	noun	怨恨
hats off		帽子
hatter	noun	帽匠
haughtily	adverb	自豪的
haughtiness	noun	傲慢
haughty	adjective	自豪的
haul	verb	拉
haulm	noun	稻草
haunt	verb	追求
haunted house	noun	鬼屋
have	verb	有
have a laugh	verb	笑
have a nice day		早安
have a seat	verb	坐
have eyes bigger than one's stomach	verb	眼馋肚饱
have it	verb	买
have it in one	verb	会
have second thoughts	verb	犹豫
have sex	verb	幹
have the hots for	verb	过
have to	verb	得
haven	noun	口|棲身之地
havoc	noun	混乱
hawk	noun	隼|猎鹰|卖
hawser	noun	索
hawthorn	noun	山楂
hawthorn berry	noun	之
hay	noun	乾草
hay fever	noun	花粉过敏
haystack	noun	草垛
hazard	noun	危险|机会
haze	noun	霾|浊度|帆|雾
hazelnut	noun	榛子
hazy	adjective	波浪
he-ass	noun	驴
he-wolf	noun	狼
head	adjective	头|頭
head honcho	noun	纸型
head of hair	noun	发
head of household	noun	家长
head over heels	adverb	疯狂的
headache	noun	头疼 頭疼|头痛
headband	noun	头带|带
headbutt	noun	头
header	noun	头|结构楣
heading	noun	书名|海角
headlamp	noun	灯塔
headland	noun	岬
headless	adjective	头
headlight	noun	灯
headline	noun	頭條新聞
headliner	noun	天
headmaster	noun	经理
headphone	noun	耳机
headphones	noun	头盔
headpiece	noun	尖端
headquarters	noun	司令部|总部
heads	noun	头
heads up		注意
heads-up	noun	交叉引用
headset	noun	耳机
headstock	noun	琴头|琴頭
headstrong	adjective	頑固
headteacher	noun	校長
headwaters	noun	来源
headword	noun	入口
heady	adjective	急
heal	verb	办理|(使)愈合, 治愈
heal-all	noun	岩鷚屬
healing	noun	看病
health	noun	健康
health care	noun	医疗
healthful	adjective	健康
healthy	adjective	健康
heap	noun	山|电池
hear	verb	听|听见
hear, hear		看
hearing	noun	聽覺
hearken	verb	偷听
hearsay	noun	传说
hearse	noun	坟墓|灵车
heart	noun	心脏|心臟
heart attack	noun	心肌梗死
heart failure	noun	心力衰竭
heart of gold	noun	有你的心在你的手
heart rate	noun	心搏
heartbeat	noun	心搏
hearten	verb	激励
heartfelt	adjective	真心
hearth	noun	壁炉|坩埚|一月
heartland	noun	中央
hearts	noun	勇气
heartthrob	noun	心跳
hearty	adjective	富的
heat	noun	热
heat capacity	noun	热容
heat stroke	noun	中暑
heat wave	noun	热
heater	noun	大麻烟卷
heathen	adjective	异教|蛮|蛮人
heathenism	noun	異教
heather	noun	帚石楠|丁香紫
heating	noun	暖氣
heave	verb	丟
heaven	noun	天|天堂
heavenly	adjective	天國
heavenly body	noun	天体
heavenly stem	noun	天干
heavens	noun	天
heavy	adjective	重|重的
heavy industry	noun	重工業
heavy metal	noun	重金属
heavy water	noun	重水
heavy-handed	adjective	拙劣|太过
heck	noun	恶魔
hectare	noun	公顷
hectic	adjective	实际上的 (shíjìshangde)
hectometre	noun	粨
hectopascal	noun	百帕
heddle	noun	平滑
hedge	noun	树篱
hedgehog	noun	刺猬|蝟
hedonism	noun	享樂主義
heebie-jeebies	noun	鸡皮疙瘩
heed	noun	注意
heedless	adjective	漫不经心的
heel	noun	腳跟|跟
hefty	adjective	強壯|努力
hegemony	noun	霸權
hehe		哈哈
heifer	noun	金枪鱼
height	noun	个子|高
heir	noun	繼承人
heirloom	noun	遗产
heist	noun	越界果实掉落|盜竊
heliconia	noun	赫蕉
helicopter	noun	直升机 [zhíshēngjī]
heliosphere	noun	太陽圈
helipad	noun	直升机机场
heliport	noun	直升机机场
helium	noun	氦
helix	noun	螺旋
hell	noun	地狱|地獄
hellebore	noun	鐵筷子屬
hellfire	noun	地獄之火
hellish	adjective	可恶的
hello		你好|喂
helm	noun	舵|舵工
helmet	noun	头盔
helminth	noun	chóng
helmsman	noun	舵手
help	noun	救命|幫|帮助|帮
helper	noun	助动词
helpful	adjective	有用
helpless	adjective	無助的
helpmate	noun	同伴
hem	noun	邊界|兰特
hematic	adjective	血液
hematite	noun	赤铁矿
hematoma	noun	血肿
hemicrania	noun	偏頭痛
hemidemisemiquaver	noun	六十四分音符
hemisphere	noun	半球
hemlock	noun	铁杉
hemodialysis	noun	透析
hemodynamics	noun	血流動力學
hemoglobin	noun	血红蛋白
hemorrhage	noun	出血
hemorrhoid	noun	痔
hemostasis	noun	止血
hemp	noun	大麻
hen	noun	母鸡|母雞
hen pigeon	noun	鴿
hence	adverb	因此
hendecagon	noun	十一边形
henhouse	noun	雞舍
henpecked	adjective	老婆当家的
hentaigana	noun	變體假名
heparin	noun	肝素
hepatic	adjective	肝臟
hepatitis	noun	肝炎
heptadecagon	noun	十七边形
heptagon	noun	七角形
heptane	noun	庚烷
her		她的|她
herald	noun	信使
heraldic	adjective	纹章学
heraldry	noun	纹章学
herb	noun	草
herbage	noun	草
herbal tea	noun	花草茶
herbalism	noun	本草学
herd	noun	群|牧师
herdsman	noun	牧师
here	adverb	这里|这儿
here you are		不客氣
heredity	noun	遗传
hereinafter	adverb	以下
heresy	noun	異端
heretofore	adverb	至今
heritage	noun	继承
hermeneutics	noun	解釋學
hermit	noun	隐士
hermit crab	noun	寄居蟹
hernia	noun	疝氣 疝气
hero	verb	英雄
heroin	noun	海洛因
heroine	noun	女主人公
heroism	noun	英雄主义
heron	noun	苍鹭
herpes	noun	疱疹
herpetologist	noun	爬虫学家
herpetology	noun	爬虫两栖类学
herring	noun	青魚
hers		她的
herself		同一
hertz	noun	赫兹
hesitate	verb	犹豫
heterogeneous	adjective	异质
heteropolymer	noun	共聚物
heuristic	adjective	启发式|启发法
heuristics	noun	启发法
hew	verb	切
hex	noun	詛咒|女巫
hexadecagon	noun	十六边形
hexagon	noun	六边形|六邊形
hexagonal	adjective	六角形的
hexahydrocannabihexol	noun	六氢大麻己酚
hexane	noun	己烷
hexene	noun	己烯
hey		你|你好
hi		你好
hiatus	noun	休息|假
hibernal	adjective	冬
hibernate	verb	冬眠
hibernation	noun	冬眠
hic		打嗝
hiccup	noun	打嗝
hiccups	noun	打嗝
hick	noun	乡巴佬
hickey	noun	草莓
hidden	adjective	隐藏的
hide	noun	皮|隐藏
hide and seek	noun	迷藏
hideous	adjective	好看
hierarchy	noun	等級制度
hieroglyph	noun	象形文字
higgledy-piggledy	adjective	混乱
high	adjective	高
high jump	noun	跳高
high school	noun	高級中學
high school student	noun	高中生
high tide	noun	大水
high-class	adjective	de primera clase
high-end	adjective	优雅的
high-grade	adjective	de primera clase
high-handed	adjective	傲慢
high-pitched	adjective	高
high-tension	adjective	高压
highbrow	noun	知識份子
higher education	noun	高等教育
highland	noun	丘
highlight	noun	光|凸显
highlighter	noun	熒光筆
highlights	noun	提要
highly	adverb	很
hight	verb	叫
highway	noun	高速公路
hijack	noun	越界果实掉落
hike	verb	行
hiker	noun	徒步旅行者
hill	noun	小山
hill-fort	noun	丘堡
hillbilly	noun	乡巴佬
hillock	noun	乳头
hillside	noun	裙
hilltop	noun	顶点
hilum	noun	眼睛
him		他的|好
himself		同一
hind	adjective	后|母鹿
hinder	adjective	后|屁股|保持
hindrance	noun	打擾
hinge	noun	鉸鏈|铰链
hinny	noun	欣尼
hint	noun	一点|暗指
hip	adjective	时髦的|水果|臀部
hip bone	noun	髋骨
hip-hop	noun	嘻哈
hippie	noun	嬉皮士
hippocampus	noun	海马体
hippodrome	noun	賽馬場
hippogriff	noun	骏鹰
hippopotamus	noun	河马|河馬
hiragana	noun	平假名
hircine	adjective	山羊
hire	noun	工作|租金|租|雇傭
his		他的|是
hiss	noun	耳語|吹口哨
histamine	noun	組織胺
histidine	noun	組氨酸
histology	noun	组织学
historian	noun	历史学家
historic	adjective	历史
historical	adjective	历史
historiography	noun	史学史
history	noun	历史|歷史
hit	noun	政变|袭击|答案|契約|击|打擊
hit it off	verb	交朋友
hit on	verb	掉
hit point	noun	生命值
hit the hay	verb	上床
hit the roof	verb	气得发狂
hit-by-pitch	noun	觸身球
hitch	noun	措施|問題
hither	adverb	这里
hitherto	adverb	至今
ho	noun	妓女|屄
ho, ho, ho		嚯，嚯，嚯|霍，霍，霍
hoar frost	noun	熟的
hoard	noun	珍宝|累
hoary	adjective	白色
hoatzin	noun	麝雉
hoax	noun	騙局
hob	noun	盔甲
hobby	noun	爱好
hobgoblin	noun	高扁
hobo	noun	乞丐|季节性的
hock	noun	腘
hockey	noun	曲棍球
hodiernal	adjective	當代
hoe	noun	鋤|锄
hog	noun	猪|吸
hoi polloi	noun	数
hoist	noun	(军队建制)排|举
hokey	adjective	骗子
hold	verb	获得|夹住
hold off	verb	保持|放下
hold on	verb	等待
hold one's horses	verb	等待
hold out	verb	保持|候
hold up	verb	候
hole	noun	孔
hole in one	noun	一杆进洞 一桿進洞
hole punch	noun	打孔机
holiday	noun	节日|假期|假日
holiday season	noun	假期
holidays	noun	假期
holism	noun	整全觀
holler	verb	叫喊
hollow	adjective	干|耳聋|穆尔德河
hollow leg	noun	豪饮
holmium	noun	钬|鈥
holoblastic	adjective	全部
holotype	noun	主模式
holy	adjective	圣
holy shit		聖體
holy war	noun	圣战
holy water	noun	圣水
holystone	noun	浮岩
home	adverb	家|壁爐|故乡
home country	noun	故乡
home page	noun	主頁
home plate	noun	大理岩
home run	noun	全壘打 全垒打
home stretch	noun	droite
homebody	noun	宅女
homecoming	noun	回國
homeland	noun	故乡
homeless	noun	流浪者
homemade	adjective	在家
homemaker	noun	家庭主妇
homeopathy	noun	顺势疗法
homesickness	noun	思鄉病
homespun	adjective	便宜
homestead	noun	家
hometown	noun	故乡
homework	noun	作业
homicide	noun	殺人|兇手|牺牲
homie	noun	伴侶
hominid	noun	人科
homo	noun	同志|均脂牛奶
homogeneous	adjective	同类的
homoglyph	noun	同形字
homograph	noun	同音异义词
homophobia	noun	同性恋恐惧症
homophone	noun	同音
homophony	noun	主音音樂
homosexual	adjective	同性恋|同性戀的
homosexuality	noun	同性恋|同性戀
homosociality	noun	同性友爱
hone	verb	削尖
honest	adjective	誠實
honesty	noun	誠實
honesty is the best policy		诚实为上策
honey	noun	蜂蜜|蜜
honey badger	noun	蜜獾
honey bee	noun	蜜蜂
honeycomb	noun	片
honeydew	noun	树蜜
honeymoon	noun	蜜月
honeysuckle	noun	忍冬
honk	noun	喇叭|按喇叭
honor	noun	你好|традиционен-榮譽/опростен-荣誉|荣誉
honorific	noun	敬辞
hood	noun	引擎蓋|風帽|学士学位
hoodie	noun	跳水员
hoodlum	noun	土匪
hoodwink	verb	有
hoof	noun	蹄
hook	noun	符尾
hook up	verb	接
hookah	noun	水煙
hoop	noun	带
hoopoe	noun	戴勝
hoot	verb	讽刺
hooter	noun	喇叭
hop	noun	蛇麻草|跳|跳房子
hope	noun	希望
hopefully	adverb	但願
hopeless	adjective	无希望的
hopper	noun	漏斗
hopscotch	noun	跳房子
horde	noun	部队
horizon	noun	地平線|地平线
horizontal	adjective	水平
horizontal bar	noun	單槓
horizontally	adverb	水平
hormone	noun	激素
horn	noun	角|法國號
hornbeam	noun	鹅耳枥
horned owl	noun	猫头鹰
hornet	noun	大黃蜂
hornfels	noun	角岩
horny	adjective	欲火焚身
horrible	adjective	可怕
horrid	adjective	讨厌的
horrific	adjective	可怕
horror	noun	恐怖
horror movie	noun	恐怖片
hors d'oeuvre	noun	无
horse	noun	马|馬
horse chestnut	noun	栗
horsefly	noun	虻
horsehead	noun	馬頭
horseling	noun	矮種馬
horseman	noun	骑士
horsemeat	noun	馬肉
horsepower	noun	馬力
horseradish	noun	辣根
horseshoe	noun	马蹄铁
horseshoe crab	noun	鱟魚
horsy	adjective	馬
horticulture	noun	園藝
hose	noun	軟管
hose clamp	noun	项链
hose down	verb	凉快
hospital	noun	医院|醫院
hospitality	noun	款待|服务
hospitalize	verb	醫院
host	noun	聖體
hostage	noun	人质|人質
hostel	noun	客店
hostess	noun	女主人
hosting	noun	住處
hostler	noun	圉人
hot	adjective	热
hot air	noun	风
hot chocolate	noun	热巧克力
hot dog	noun	面包(Simplificado)|香肠|热狗
hot flush	noun	潮热
hot potato	noun	燙手山芋
hot water	noun	問題
hot water bottle	noun	汤婆子
hot-air balloon	noun	热气球
hotbed	noun	住所
hotel	noun	酒店|宾馆
hotfoot	verb	跑
hotshot	noun	機器
hottie	noun	气雾剂
hound	noun	猎狗
hour	noun	小时|小時
hour hand	noun	小針
hourglass	noun	沙漏
house	noun	房子|房屋
house martin	noun	燕科
house mouse	noun	小家鼠
house sparrow	noun	麻雀
housecloth	noun	抹布
household	noun	家庭
household appliance	noun	家用电器
househusband	noun	东
housekeeper	noun	家庭主婦
housemaid	noun	女佣
housewarming	noun	乔迁宴
housewife	noun	家庭主妇
housing	verb	住處|房子
housing estate	noun	住宅区
hover	verb	犹豫|移动
hovercraft	noun	氣墊船
how	adverb	如何|怎么|怎样
how are you		你好吗
how come	adverb	真
how do you do		你好
how many		几
how much		几
how's it going		你好吗
howbeit	adverb	然而
however	adverb	不过
howitzer	noun	榴弹炮
howl	verb	吼
hub	noun	子弹|中心|开关|木釘|方向
hubby	noun	古
hubris	noun	傲慢
huckleberry	noun	嬰兒
hue	noun	色
hug	noun	擁抱|拥抱
huge	adjective	庞大的
huggable	adjective	软
huh		嗯|什么|吗
hulijing	noun	狐狸精
hull	noun	軀幹
hullabaloo	noun	剧场
hum	verb	哼唱
human	noun	人
human being	noun	人
human body	noun	人體|軀
human resource management	noun	人力资源管理
human right	noun	人权
human rights	noun	人权
human shield	noun	人盾
human trafficking	noun	人口贩运
humanism	noun	人文主义
humanity	noun	人类
humanization	noun	人性化
humanoid	adjective	類人類
humble	adjective	謙卑|羞辱
humbug	noun	无籁
humdrum	noun	单调
humerus	noun	肱骨
humid	adjective	湿
humidity	noun	濕度|湿度
humiliate	verb	羞辱
humiliation	noun	羞辱
humility	noun	謙卑
hummingbird	noun	蜂鸟|蜂鳥
hummus	noun	鹰嘴豆泥
humongous	adjective	不錯
humoresque	noun	幽默曲
humorist	noun	喜剧演员
