lemma	part_of_speech	translations
吾黨	noun	единомышленники|компания|круга|люди|нашего|наши
呀呀	noun	детскому|звукоподражание|лепету
呀呷	noun	пасть|разинуть|рот
呀豁	noun	разинуть|раскрытым|рот|ртом|с|широко
呀開	noun	зияющий|напр.|настежь|пасть|разинуть|раскрытый
呂公枕	noun	Дун-биня|Люй|во|г.|жизнь|и
呂劇	noun	Люй|Шаньдун|главная|драмы|из|местных
呂宋	noun	Лусо́н
呂宋島	noun	Лусон|Филиппинские|арх.|в|о-ва|о.
呂宋菸	noun	сигара
呂相	noun	Люйсян|двойная|фамилия
呂鉅	noun	надменный|чванный
呃喔	noun	звукоподражание|крик|кукарекать|кукареку|фазана
呃忒	noun	икота
呆一會兒	noun	вскоре|потом|сейчас|скоро
呆住	noun	обалдеть|остолбенеть|оторопеть
呆僗	noun	глупый|недотёпа|тупой
呆小病	noun	кретинизм
呆小症	noun	кретинизм
呆帳	noun	безнадёжный|долг
呆性	noun	инертность|инертный|хим.
呆想	noun	в|витать|глубоко|задуматься|мыслью|облаках
呆打孩	noun	бестолково|глупо|неподвижно|остолбенело
呆打頦	noun	бестолково|глупо|неподвижно|остолбенело
呆望	noun	глядеть|неотрывно|тупо|уставиться
呆板	noun	закостенелый|косный|неподвижный|педантичный|схоластический
呆登登	noun	вытаращить|глаза|обалделый|ошалелый|пристально|тупо
呆瞪瞪	noun	вытаращить|глаза|обалделый|ошалелый|пристально|тупо
呆笨	noun	глупый|несообразительный|тупой|тупость
呆答孩	noun	бестолково|глупо|неподвижно|остолбенело
呆答頦	noun	бестолково|глупо|неподвижно|остолбенело
呆老漢	noun	бран.|дурень|старый
呆話	noun	глупость|ерунда|нелепица
呆賬	noun	безнадёжный|долг
呆鄧鄧	noun	вытаращить|глаза|обалделый|ошалелый|пристально|тупо
呈上	noun	заявление|подавать|представлять|рапорт
呈交	noun	в|высшую|инстанцию|на|начальства|передавать
呈保	noun	гарантировать|гарантию|начальством|перед|поручаться|представлять
呈兒	noun	жалоба|заявление|прошение
呈准	noun	Ваше|заявление|на|ответ|офиц.|положительный
呈告	noun	жалобу|заявлять|подавать
呈報	noun	багаже|властям|декларацию|докладная|докладывать|доносить
呈媚	noun	кокетничать|флиртовать
呈子	noun	заявление|прошение|рапорт
呈形	noun	воплощать|воплощение|обладать|отображать|ощутимое|телесное
呈悉	noun	Ваш|Ваше|доклад|или|мною|начало
呈控	noun	апелляцию|докладывать|жалобу|заявлять|офиц.|подавать
呈政	noun	Вам|вежливости|исправление|книги|лишь|на
呈明	noun	в|вышестоящую|до|доводить|докладывать|известность
呈本	noun	доклад|прошение|рапорт|уст.
呈核	noun	и|на|офиц.|представлять|рассмотрение|утверждение
呈案	noun	в|возбуждать|дело|суде
呈正	noun	см.|呈政
呈照	noun	для|до|доводить|доносить|начальства|офиц.
呈狀	noun	жалоба|жалобу|заявление|подавать|прошение
呈獻	noun	подносить|посвящать|представлять|произведение
呈示	noun	донесение|доносить|начальнику|представление|представлять
呈祥	noun	доброе|знамение|являть
呈稟	noun	докладывать|заявлять|и|письменно|рапортовать|устно
呈稱	noun	uз|бумаги|вводящая|гласит|донёс|который
呈繳	noun	препроводить|при|рапорте
呈覽	noun	Ваше|высших|инстанций|на|представлять|представляю
呈訟	noun	в|жалобу|жаловаться|подавать|суд
呈訴	noun	возбуждать|дело|иск|учинять
呈詞	noun	жалоба|заявление|прошение
呈試	noun	для|допуске|к|о|просить|см.
呈詳	noun	во|всех|доклад|докладывать|подробностях|подробный
呈請	noun	офиц.|просить|рапортом|ходатайствовать
呈身	noun	в|выгодном|показывать|представлять|свете|свои
呈送	noun	доставлять|начальнику|офиц.|препроводить|при|рапорте
呈進	noun	подавать|представлять|преподносить
呈遞	noun	вручать|представлять
呈鑑	noun	Вашего|доклад|на|офиц.|превосходительства|представлять
